frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
661,9,9,-0.0291599452869 -0.183256007158 -0.982632654369 -0.130106331706 0.985303573179 -0.170792395696 0.00261271004149 -0.277323856046 -0.168304979938 -0.96811527899 0.185543095573 1.08416681185 0.0 0.0 0.0 1.0,235 70 53 45,,0.7111775,0.116388075,0.186383157969
661,15,15,-0.521833718434 0.371831309822 -0.767744128823 -0.0641136278741 -0.616402470706 -0.786511576044 0.0380464828488 -0.121812310476 -0.589692771207 0.493093315494 0.639625998378 0.952680488778 0.0 0.0 0.0 1.0,250 87 99 162,,0.70373714,0.08210197,0.155906111002
671,-1,-1,0.543033 0.588043 -0.599434 0.651870 0.839514 -0.364703 0.402751 0.547272 0.018220 -0.721940 -0.691716 1.392738 0.000000 0.000000 0.000000 1.000000,,images/rgb_000671.png,,,
671,0,0,0.546147 0.837691 -0.000392 -0.015635 0.564434 -0.368338 -0.738744 -0.065269 -0.618983 0.403241 -0.673987 1.021651 0.000000 0.000000 0.000000 1.000000,,,1,1,1
671,6,6,-0.0250227642252 0.99548914285 0.0915162703438 -0.306701887094 0.761926185496 0.0782560245718 -0.642918721514 -0.0754853853137 -0.647180306503 0.0536410391894 -0.760447427367 0.995910797473 0.0 0.0 0.0 1.0,134 165 50 43,,0.9991177,0.2773696,0.443483173847
671,4,4,-0.00854611549373 -0.999867310062 -0.0138681714647 -0.160698424999 -0.663882624036 0.016044488151 -0.74766465471 -0.0675844814891 0.747787954846 0.00281720957282 -0.663931651541 0.934961565564 0.0 0.0 0.0 1.0,210 152 43 70,,0.995994,0.107615486,0.81595915556
671,5,5,0.75672496852 0.545370932013 -0.360468956409 -0.0391706773243 0.213543635308 -0.727365908271 -0.652179385832 -0.163778896599 -0.617872509373 0.416544573846 -0.666876435452 0.99771760626 0.0 0.0 0.0 1.0,269 87 69 94,,0.99486625,0.11789635,0.617368519306
671,3,3,0.148505010958 0.987991693297 0.0426459341137 0.101386378231 -0.699674375168 0.0744969237222 0.710567362809 -0.189248497459 0.698857661082 -0.135361081305 0.702335637153 0.933778482782 0.0 0.0 0.0 1.0,353 59 61 104,,0.99361926,0.18286085,0.0
671,9,9,-0.503919311285 -0.862616246861 -0.0442553766713 -0.264771335151 -0.583822732417 0.377919695687 -0.718559476122 -0.137214247251 0.636566056923 -0.336258701393 -0.694056007042 1.02422024922 0.0 0.0 0.0 1.0,162 127 48 60,,0.99129605,0.18955317,0.74470436573
671,3,3,-0.181954582479 0.970524126266 -0.158036230815 0.113862977966 0.356443270075 -0.0846878821283 -0.930470933366 -0.164363781562 -0.916428243308 -0.225634401091 -0.330527445019 0.970341537491 0.0 0.0 0.0 1.0,334 83 97 155,,0.9772888,0.24797232,0.133486822248
671,8,8,0.180543444036 0.981353809081 0.0659451758526 -0.168573549493 0.728769509027 -0.0884454277842 -0.679023128485 -0.168507740919 -0.660529384304 0.170652007625 -0.731148975767 1.01964725045 0.0 0.0 0.0 1.0,215 115 50 36,,0.9772102,0.19428207,0.672136127949
671,4,4,-0.793494717557 0.367475872992 0.485105778132 -0.0826163227874 -0.606227115228 -0.547267388822 -0.577050335668 -0.0413605526163 0.0534304966408 -0.751970669575 0.657027620521 0.94960666469 0.0 0.0 0.0 1.0,245 171 65 60,,0.9621093,0.08172042,0.84112071991
671,12,12,0.329501976958 -0.191803125143 -0.92446741877 0.0683498436351 -0.434016619313 0.838791873122 -0.328721413578 -0.00820936909817 0.838485552255 0.509548579402 0.193137836501 0.930856013399 0.0 0.0 0.0 1.0,303 185 130 73,,0.94762576,0.10098561,0.346513271332
671,8,8,-0.490615223228 0.825667156939 -0.278514718981 0.00483889165906 0.869998161067 0.446174722864 -0.209836403937 0.0160855897798 -0.0489887995057 -0.345256227502 -0.937229019447 0.877412682684 0.0 0.0 0.0 1.0,297 209 58 54,,0.9292309,0.1882505,0.869529008865
671,9,9,-0.916472680162 -0.39995094247 -0.0108198953219 -0.134017177259 -0.291081818288 0.685069066995 -0.667796187851 -0.273335873931 0.274498090302 -0.608867487278 -0.744265531485 1.08254157343 0.0 0.0 0.0 1.0,233 70 49 48,,0.7605664,0.13483077,0.588388800621
671,2,2,-0.620122984288 0.759362016652 0.197019826474 -0.137389572157 0.77506579943 0.554186655988 0.30356244313 -0.15842959954 0.121328030198 0.340949377462 -0.932219411457 1.0958361664 0.0 0.0 0.0 1.0,210 104 106 91,,0.73841184,0.07569046,0.149951070547
681,-1,-1,0.544119 0.587585 -0.598898 0.651943 0.838810 -0.365446 0.403543 0.547516 0.018251 -0.721937 -0.691718 1.392735 0.000000 0.000000 0.000000 1.000000,,images/rgb_000681.png,,,
681,0,0,0.543630 0.839326 0.001167 -0.012901 0.566409 -0.365835 -0.738477 -0.066518 -0.619395 0.402119 -0.674279 1.022709 0.000000 0.000000 0.000000 1.000000,,,1,1,1
681,6,6,-0.777535011028 0.628260406959 0.0269845821477 -0.303717067474 0.482407844194 0.623455524952 -0.615293328639 -0.0756946089039 -0.403388123878 -0.465394530969 -0.787836246982 0.996817922561 0.0 0.0 0.0 1.0,135 165 50 43,,0.99833006,0.26643977,0.566230773926
681,4,4,-0.158810831511 -0.987298334835 0.00459541373203 -0.15922830979 -0.622936299481 0.0965885080665 -0.776286691177 -0.067458144866 0.765982693397 -0.126145384941 -0.630363272466 0.935018155488 0.0 0.0 0.0 1.0,209 153 43 69,,0.99683774,0.15608582,0.795529961586
681,3,3,-0.192982328193 0.966601030392 -0.168642429568 0.112127284059 0.446824580373 -0.0664443942536 -0.892150736617 -0.169406503434 -0.873559165357 -0.247522909076 -0.419078505894 0.9595411089 0.0 0.0 0.0 1.0,346 75 79 149,,0.9931584,0.28951392,0.0303590651602
681,5,5,0.676424026394 0.638798161235 -0.366588932893 -0.0366712464517 0.306827662957 -0.69689697856 -0.648221710928 -0.164878452105 -0.66955755672 0.325993114156 -0.667398807132 0.997389730124 0.0 0.0 0.0 1.0,270 88 68 94,,0.9931115,0.11873416,0.621232748032
681,8,8,0.0977210208567 0.990623927299 0.0954716541458 -0.165963658502 0.728750116219 -0.00589484539253 -0.684754349317 -0.168571375571 -0.677771252115 0.136489873106 -0.722493352458 1.01997525236 0.0 0.0 0.0 1.0,216 115 48 37,,0.9861167,0.19377548,0.72350871563
681,9,9,-0.495826596406 -0.86822304725 -0.0185668123571 -0.263907589779 -0.598736378068 0.357257439598 -0.716855544325 -0.136595025092 0.629023636976 -0.344319418674 -0.696974462982 1.02390347589 0.0 0.0 0.0 1.0,163 127 47 60,,0.9829831,0.18148646,0.782587707043
681,12,12,0.340375381703 -0.284862803076 -0.896101435639 0.0705014464641 -0.269485804311 0.883474513513 -0.383210366833 -0.00918903301978 0.900845159173 0.371921991011 0.223946493157 0.935635133407 0.0 0.0 0.0 1.0,306 181 126 74,,0.9693289,0.09576467,0.298522531986
681,4,4,-0.857748558945 0.203277508492 0.47217122336 -0.0818924554867 -0.483123483796 -0.632628439657 -0.605287499245 -0.0404526951566 0.175667609517 -0.747301486603 0.640844270543 0.949087806004 0.0 0.0 0.0 1.0,246 171 63 60,,0.96333504,0.09400439,0.826304256916
681,8,8,-0.507391446434 0.81552626975 -0.278335810548 0.00572157254348 0.860711923322 0.46404934651 -0.20936377207 0.0179161678175 -0.0415801050619 -0.345796337967 -0.937387853299 0.876812153235 0.0 0.0 0.0 1.0,297 209 58 53,,0.9068488,0.16922407,0.890384078026
681,2,2,-0.92593057619 -0.366241683783 0.0923016637771 -0.163659896975 -0.133037112803 0.544976647653 0.827829439033 -0.164139189096 -0.353487898935 0.754233042615 -0.55333427757 1.10091430186 0.0 0.0 0.0 1.0,208 110 99 80,,0.9001409,0.062318623,0.11938662827
681,9,9,-0.904779244699 -0.425857036824 -0.00450583496234 -0.133492758712 -0.325341752923 0.697973629872 -0.637954195698 -0.27304683555 0.274822237394 -0.575741779091 -0.77006112851 1.08253386575 0.0 0.0 0.0 1.0,233 71 52 47,,0.797848,0.12277177,0.483851790428
691,-1,-1,0.543804 0.587717 -0.599054 0.651922 0.839014 -0.365231 0.403314 0.547445 0.018242 -0.721938 -0.691717 1.392736 0.000000 0.000000 0.000000 1.000000,,images/rgb_000691.png,,,
691,0,0,0.542162 0.840276 0.000973 -0.012607 0.567390 -0.365236 -0.738020 -0.065803 -0.619784 0.400678 -0.674780 1.022031 0.000000 0.000000 0.000000 1.000000,,,1,1,1
691,6,6,-0.958274859425 0.285220135361 -0.0189411768047 -0.302040413331 0.22724702557 0.719949508937 -0.655767865903 -0.0747415854659 -0.173401508539 -0.632710185603 -0.754724941863 0.996399399746 0.0 0.0 0.0 1.0,136 165 51 43,,0.9990721,0.26293486,0.587634384632
691,4,4,0.175088638582 -0.984536726538 -0.00560381463061 -0.159399086819 -0.62214153863 -0.106225831989 -0.77566486225 -0.0678961761692 0.763075274498 0.139296470584 -0.631120130191 0.934243952172 0.0 0.0 0.0 1.0,210 153 42 69,,0.99707365,0.10650246,0.794120848179
691,3,3,-0.170204266618 0.975153122146 -0.141798786997 0.111433505167 0.458540154637 -0.0489930387268 -0.88732215612 -0.180485480957 -0.872222124352 -0.216046454553 -0.438808039198 0.966858429346 0.0 0.0 0.0 1.0,346 74 79 152,,0.99407166,0.2931941,0.139874905348
691,5,5,0.725102096814 0.586848534045 -0.360327278021 -0.03792195814 0.264428716651 -0.720403859123 -0.641167477006 -0.165293058275 -0.635849355592 0.369631002285 -0.677545953529 0.997406184415 0.0 0.0 0.0 1.0,270 87 68 94,,0.992896,0.120846376,0.579040944576
691,4,4,-0.845455644627 0.243130430083 0.47549168966 -0.0803723340782 -0.5093186087 -0.634869304085 -0.580978073221 -0.0409796849407 0.160621629302 -0.733367957235 0.660584689121 0.950360524497 0.0 0.0 0.0 1.0,247 172 62 58,,0.9760107,0.077492826,0.835960507393
691,12,12,0.386700573579 -0.318484047245 -0.86546552678 0.0727747354512 -0.192670127521 0.88986246777 -0.413549284143 -0.0102757815421 0.901854139179 0.326669098791 0.282747964697 0.940672529446 0.0 0.0 0.0 1.0,308 181 124 75,,0.9741116,0.08906859,0.326431393623
691,9,9,-0.456853031175 -0.888462731398 -0.0438096202051 -0.26240707449 -0.602646465326 0.345358064874 -0.719406036155 -0.137347584937 0.654295457524 -0.302261115499 -0.69320680343 1.02421274167 0.0 0.0 0.0 1.0,164 128 46 59,,0.96122825,0.19755177,0.751359343529
691,8,8,0.090071581835 0.991954664217 0.0889553499446 -0.16386510107 0.711063193581 -0.00151188806403 -0.703126481459 -0.169040687127 -0.697335102286 0.126584589633 -0.705478629575 1.02044581336 0.0 0.0 0.0 1.0,216 116 50 37,,0.9450921,0.21071987,0.755623698235
691,8,8,-0.491908400591 0.825741367804 -0.276002389348 0.00474868083042 0.870528629886 0.461247409235 -0.171553874987 0.0186188790141 -0.0143537443539 -0.324656774104 -0.945722976908 0.876993143277 0.0 0.0 0.0 1.0,296 209 62 58,,0.93045676,0.15127628,0.904124498367
691,9,9,-0.905161100486 -0.422739122536 -0.0444411571049 -0.132381301801 -0.282741154127 0.676849985706 -0.679655454339 -0.274334199052 0.317396946945 -0.60263233495 -0.732184025326 1.08277911303 0.0 0.0 0.0 1.0,233 71 52 47,,0.9137158,0.1195666,0.448716580868
691,2,2,-0.450253649414 -0.248287041166 0.857685954402 -0.156964195741 0.735387074793 0.441697144417 0.513915832449 -0.131344708008 -0.506436078313 0.86212364415 -0.0162886702974 1.08408085665 0.0 0.0 0.0 1.0,209 110 99 80,,0.82292324,0.06984011,0.157729268074
701,-1,-1,0.544312 0.587760 -0.598550 0.651711 0.838683 -0.365724 0.403554 0.547154 0.018288 -0.721654 -0.692013 1.393103 0.000000 0.000000 0.000000 1.000000,,images/rgb_000701.png,,,
701,0,0,0.541597 0.840638 0.001105 -0.012576 0.567463 -0.364628 -0.738264 -0.066053 -0.620210 0.400468 -0.674511 1.022317 0.000000 0.000000 0.000000 1.000000,,,1,1,1
701,6,6,-0.988401814225 0.15160588856 -0.00880387366762 -0.30128802648 0.119498694802 0.740684493297 -0.661140335579 -0.0746181332575 -0.0937118753319 -0.654524358556 -0.75021060275 0.99671099317 0.0 0.0 0.0 1.0,135 165 50 43,,0.9991221,0.26148337,0.571259558201
701,4,4,0.156016061205 -0.987206627074 -0.0328947428579 -0.158875680393 -0.646176748843 -0.0768193638826 -0.759311790102 -0.0680809791985 0.747070677982 0.139720652712 -0.649895023296 0.934151688208 0.0 0.0 0.0 1.0,210 153 42 69,,0.9958139,0.11134139,0.802920281887
701,5,5,0.689574021744 0.627197483207 -0.362092509719 -0.0362420450144 0.299160024612 -0.702019109741 -0.646275830612 -0.164469342297 -0.659538435734 0.337331419551 -0.671726555358 0.997308011732 0.0 0.0 0.0 1.0,270 87 67 95,,0.9918383,0.121162765,0.606114268303
701,3,3,-0.365152623075 0.908833696365 -0.201704918662 0.111593152827 0.482242029067 -0.000670293655318 -0.876037770937 -0.167951850519 -0.796307847043 -0.417158079219 -0.438033046333 0.956860160473 0.0 0.0 0.0 1.0,344 75 81 151,,0.9914398,0.30703232,0.0278483889997
701,4,4,-0.862167499627 0.203171386509 0.464099763295 -0.0805723314711 -0.474344119478 -0.645484109321 -0.598621684314 -0.0406132434033 0.17794622475 -0.736255154358 0.652888573019 0.949715593852 0.0 0.0 0.0 1.0,246 172 63 58,,0.98058045,0.073460765,0.831802964211
701,12,12,0.339753346115 -0.291162181478 -0.894311046494 0.0707905881858 -0.244433770683 0.890863930395 -0.382901539917 -0.00882029111865 0.908195901529 0.348691900677 0.231504131386 0.93738795774 0.0 0.0 0.0 1.0,307 181 125 76,,0.97124374,0.1029436,0.311869680882
701,9,9,-0.531427059981 -0.84675253959 -0.0244011601529 -0.263448194261 -0.571575418976 0.379686529869 -0.727419878378 -0.136542119752 0.625209421188 -0.372623504 -0.685758633868 1.02396397115 0.0 0.0 0.0 1.0,164 128 46 61,,0.96680766,0.20343652,0.743814587593
701,8,8,-0.479136266658 0.833481378584 -0.275203978036 0.00545445974594 0.87737205924 0.445701338419 -0.177675509274 0.0185346042451 -0.0254304470614 -0.326587061111 -0.944824948801 0.877023297216 0.0 0.0 0.0 1.0,296 209 61 57,,0.9511042,0.15749882,0.90269356966
701,8,8,0.087182331301 0.992086771208 0.0903497620512 -0.162905794903 0.712454565042 0.00129677982367 -0.701717044907 -0.168841453873 -0.696281361132 0.125547428312 -0.706703692777 1.02016170831 0.0 0.0 0.0 1.0,214 117 53 37,,0.942906,0.21880801,0.746254920959
701,2,2,-0.566509343293 0.799467562702 0.199796847193 -0.139636101034 0.821789298812 0.530126701531 0.208873235917 -0.1568198653 0.0610697332533 0.282519550671 -0.957315617322 1.0977549216 0.0 0.0 0.0 1.0,210 109 98 81,,0.8311563,0.06465876,0.24721288681
701,9,9,0.119465260498 -0.297017780899 -0.947369246579 -0.139781477251 0.658920877369 0.737484024006 -0.148123569034 -0.266051270485 0.74266501796 -0.606545754388 0.283814937825 1.09250574918 0.0 0.0 0.0 1.0,232 72 52 45,,0.8183006,0.1198303,0.484696030617
711,-1,-1,0.544312 0.587760 -0.598550 0.651711 0.838683 -0.365724 0.403554 0.547154 0.018288 -0.721654 -0.692013 1.393103 0.000000 0.000000 0.000000 1.000000,,images/rgb_000711.png,,,
711,0,0,0.542317 0.840174 0.001880 -0.012560 0.567762 -0.364828 -0.737937 -0.066612 -0.619309 0.401263 -0.674869 1.022622 0.000000 0.000000 0.000000 1.000000,,,1,1,1
711,6,6,-0.944832324839 0.327221063674 -0.0147734026942 -0.301504174932 0.256817700078 0.712043115741 -0.653482417707 -0.0750218523256 -0.20331391213 -0.621225383266 -0.756797513421 0.997340167298 0.0 0.0 0.0 1.0,135 165 53 43,,0.9992015,0.26418108,0.621092200279
711,4,4,0.119336183684 -0.992215610154 -0.0355957614237 -0.159318650065 -0.640078657075 -0.0494779102191 -0.766714581287 -0.0678682298941 0.758984972197 0.114280879275 -0.641000540258 0.934647955118 0.0 0.0 0.0 1.0,210 153 42 69,,0.9958469,0.11134411,0.796451568604
711,5,5,0.76191672658 0.531338633605 -0.370354098392 -0.0388812915441 0.201268842907 -0.737751026186 -0.644371225487 -0.163997280263 -0.615608442626 0.416416473977 -0.669046758881 0.997541081379 0.0 0.0 0.0 1.0,270 87 68 94,,0.9895734,0.11947716,0.58784532547
711,3,3,-0.0744211519231 0.985722409823 -0.151039143665 0.113518327973 0.564775163428 -0.0831658992933 -0.821043511618 -0.189930605397 -0.821882295053 -0.146406160961 -0.550522233076 0.974323319767 0.0 0.0 0.0 1.0,346 75 79 152,,0.9883336,0.2647971,0.217898577452
711,4,4,0.383442832577 0.811261527547 0.441391354773 -0.0836922339758 -0.616839230258 0.580654683869 -0.531365695275 -0.0397772433353 -0.687372503203 -0.0685191361904 0.723065812922 0.948434747706 0.0 0.0 0.0 1.0,247 172 62 58,,0.9779374,0.09729484,0.553302109241
711,12,12,0.374676029849 -0.290236552149 -0.880556992167 0.0701890302829 -0.253021706106 0.881681808526 -0.398267755101 -0.00983668653122 0.891962941437 0.372021413779 0.25690889201 0.937479422137 0.0 0.0 0.0 1.0,304 185 131 74,,0.9713405,0.098332316,0.328887045383
711,9,9,-0.509149911253 -0.859632980814 -0.0423970065925 -0.263742587929 -0.583884769198 0.381179440865 -0.716785051574 -0.136416833851 0.632332937755 -0.340196078987 -0.696004083086 1.02417914815 0.0 0.0 0.0 1.0,164 128 46 60,,0.95145404,0.20195127,0.736909151077
711,8,8,0.0998314364913 0.990682764224 0.0926355491017 -0.164158835033 0.723130199834 -0.00828849777746 -0.690662012053 -0.169143424432 -0.683459141702 0.135937343927 -0.717220077905 1.02041760953 0.0 0.0 0.0 1.0,216 115 50 37,,0.9420822,0.21644786,0.727152466774
711,8,8,-0.637015621389 0.734120308099 -0.235113741287 0.0100745932623 0.745163000681 0.508363366372 -0.431623435585 0.00807264707726 -0.197340316513 -0.450148931984 -0.870874697366 0.880380445988 0.0 0.0 0.0 1.0,298 199 71 61,,0.91638726,0.1683009,0.465946316719
711,2,2,-0.92167716873 -0.367764834491 0.123532275756 -0.16228038029 -0.101176482196 0.535253636735 0.83861007853 -0.16309300906 -0.374532396586 0.760429201749 -0.530540208688 1.09845531477 0.0 0.0 0.0 1.0,209 109 100 81,,0.9018214,0.07187038,0.118877701461
711,9,9,-0.906069414982 -0.420301234662 -0.0488373563495 -0.131427669113 -0.266270719575 0.656070131769 -0.706167038382 -0.273526774493 0.328843608925 -0.626832397329 -0.706358992671 1.08303258692 0.0 0.0 0.0 1.0,233 71 52 47,,0.8723199,0.12383347,0.515827059746
721,-1,-1,0.544312 0.587760 -0.598550 0.651711 0.838683 -0.365724 0.403554 0.547154 0.018288 -0.721654 -0.692013 1.393103 0.000000 0.000000 0.000000 1.000000,,images/rgb_000721.png,,,
721,0,0,0.543917 0.839138 0.001867 -0.011843 0.566744 -0.365713 -0.738279 -0.065440 -0.618835 0.402621 -0.674493 1.021659 0.000000 0.000000 0.000000 1.000000,,,1,1,1
721,6,6,-0.957621393517 0.285519951003 -0.0379423807635 -0.301731085623 0.240780405014 0.721259923134 -0.649468182317 -0.0750569071665 -0.15806980496 -0.631080407603 -0.759441542122 0.998037057286 0.0 0.0 0.0 1.0,135 165 52 43,,0.9992354,0.2613241,0.593575119972
721,4,4,0.251910940679 -0.967723487318 -0.00722011488081 -0.15897218518 -0.617873010281 -0.155089222858 -0.770830899821 -0.0669233359587 0.744831404502 0.198641851194 -0.636998896249 0.934723810713 0.0 0.0 0.0 1.0,209 153 44 68,,0.9973035,0.14710024,0.772203564644
721,3,3,-0.191159544012 0.970901305116 -0.144252155814 0.113778286219 0.446187298181 -0.0449490302355 -0.893810091475 -0.177903518083 -0.874285378852 -0.235223809179 -0.424611394006 0.96683068911 0.0 0.0 0.0 1.0,346 73 79 153,,0.99318284,0.26142582,0.126556172967
721,5,5,0.717112536913 0.5946196695 -0.363561628952 -0.0372682475737 0.261991369682 -0.713368376919 -0.649973907957 -0.164681873148 -0.645840639488 0.370854428929 -0.667350628178 0.997398348658 0.0 0.0 0.0 1.0,271 88 67 94,,0.9918321,0.11654626,0.622554421425
721,4,4,-0.8521299296 -0.214124369079 0.477519986647 -0.0798629173083 -0.1220020653 -0.806041596483 -0.579148030128 -0.040373419134 0.508910678944 -0.551767794733 0.660728553607 0.94858579735 0.0 0.0 0.0 1.0,247 172 62 58,,0.97812,0.072313085,0.825980067253
721,12,12,0.336068327107 -0.27506176084 -0.900776946441 0.0691862852544 -0.275216575689 0.885979884951 -0.373223096723 -0.00983391967261 0.900729657545 0.373337208413 0.222048221864 0.93610048853 0.0 0.0 0.0 1.0,305 185 129 74,,0.9687177,0.09045295,0.298490464687
721,9,9,-0.462906917065 -0.885827565509 -0.032042320723 -0.262510362454 -0.606687993787 0.342977629103 -0.71714435376 -0.137455056727 0.646256036202 -0.312531390614 -0.696187665471 1.02412934152 0.0 0.0 0.0 1.0,163 127 48 59,,0.9493823,0.174283,0.756890892982
721,8,8,-0.477659727826 0.832952677226 -0.279340333491 0.00499508919719 0.878420125843 0.447448054039 -0.167834208222 0.01835270638 -0.0148076644333 -0.325545813117 -0.94541031126 0.877248482266 0.0 0.0 0.0 1.0,296 209 62 57,,0.9322184,0.1583892,0.89903652668
721,9,9,0.101211389823 -0.257207558258 -0.961041376084 -0.140847482573 0.666536234757 0.734673670735 -0.126428024123 -0.264719738546 0.738570038876 -0.627772944227 0.245795500714 1.09341426164 0.0 0.0 0.0 1.0,233 71 52 47,,0.92787296,0.122787006,0.551288127899
721,8,8,0.102168365152 0.990686563045 0.0900097714943 -0.162470347495 0.710895616555 -0.00942081227148 -0.703234435064 -0.168755666578 -0.695836940328 0.135835864552 -0.705237244037 1.02019965788 0.0 0.0 0.0 1.0,216 116 51 36,,0.8953133,0.20923138,0.758480489254
721,2,2,-0.524817486635 0.830963559935 0.184570224529 -0.13992911517 0.844528945869 0.481184257001 0.235016106688 -0.15820905389 0.106477534301 0.279215459592 -0.954306691695 1.09838093159 0.0 0.0 0.0 1.0,209 109 100 80,,0.84078735,0.07309035,0.243769675493
731,-1,-1,0.544366 0.587814 -0.598448 0.651625 0.838646 -0.365741 0.403616 0.547035 0.018374 -0.721602 -0.692065 1.393069 0.000000 0.000000 0.000000 1.000000,,images/rgb_000731.png,,,
731,0,0,0.544543 0.838733 0.001240 -0.012424 0.565445 -0.366019 -0.739124 -0.065966 -0.619474 0.403186 -0.673569 1.022465 0.000000 0.000000 0.000000 1.000000,,,1,1,1
731,6,6,-0.973064677158 0.225033993824 -0.0500483335489 -0.302252900731 0.203362662272 0.7356610673 -0.646100937666 -0.0747473051966 -0.108576063942 -0.638875962674 -0.761609311035 0.996497413653 0.0 0.0 0.0 1.0,136 165 51 43,,0.9985455,0.26895973,0.541405320168
731,4,4,0.179406967327 -0.983485366264 -0.0238678532525 -0.159059362792 -0.628033837671 -0.0958238645786 -0.772263741035 -0.0667779341906 0.757222978266 0.153539315231 -0.63485355781 0.934856290133 0.0 0.0 0.0 1.0,209 153 43 68,,0.9965423,0.15277638,0.7509958148
731,5,5,0.723604545774 0.581208807742 -0.372280516731 -0.0371959624397 0.246830123988 -0.721603379986 -0.646810213189 -0.164743670165 -0.644570672019 0.376144764414 -0.665615328082 0.997044863684 0.0 0.0 0.0 1.0,270 88 67 93,,0.9924793,0.12487839,0.599474549294
731,3,3,-0.430737924611 0.880024554923 -0.200054050284 0.112695833085 0.472918288693 0.031301656051 -0.880550111321 -0.16975778617 -0.768643696729 -0.473895546573 -0.429662516886 0.958493182614 0.0 0.0 0.0 1.0,346 75 79 149,,0.991223,0.27480602,0.0299068614841
731,12,12,0.377180694056 -0.278871890409 -0.8831563807 0.0711233898733 -0.285212851691 0.872268029476 -0.397243142148 -0.00870593568163 0.881129021916 0.401719993893 0.249464813641 0.935617949389 0.0 0.0 0.0 1.0,305 185 129 74,,0.97908276,0.09631224,0.345006763935
731,4,4,-0.859789418523 0.227541990665 0.457150739123 -0.0810720115004 -0.485213311471 -0.643053114189 -0.592495345723 -0.0407932473018 0.159154636021 -0.731236852748 0.663296665917 0.949916718007 0.0 0.0 0.0 1.0,247 172 63 58,,0.9745782,0.07286554,0.830484986305
731,9,9,-0.471689750368 -0.881276170542 -0.0293443458393 -0.263124436717 -0.592481093386 0.341412447157 -0.729659985819 -0.136984891582 0.653050483024 -0.326787166457 -0.68318022107 1.02431152643 0.0 0.0 0.0 1.0,164 127 46 60,,0.9677605,0.20802137,0.75627809763
731,8,8,-0.465952939226 0.848547630945 -0.250708548804 0.0072537460023 0.883536643321 0.431021095007 -0.183258875824 0.0184436459087 -0.0474432116965 -0.306900201492 -0.95055847163 0.876656097785 0.0 0.0 0.0 1.0,296 209 62 58,,0.9321389,0.12264585,0.886473059654
731,8,8,0.0773562367244 0.992866154799 0.0907348405762 -0.162806282929 0.710983609656 0.00886467122706 -0.703152703475 -0.169286415373 -0.698940855466 0.118904231458 -0.705225825039 1.02050696006 0.0 0.0 0.0 1.0,214 117 52 37,,0.9268714,0.21122831,0.761897325516
731,9,9,-0.907185975167 -0.419517296057 -0.0319193478722 -0.133252489011 -0.297577386884 0.69342498937 -0.65620841425 -0.273426182024 0.297424453055 -0.585804594063 -0.7539042859 1.08305078959 0.0 0.0 0.0 1.0,234 71 51 47,,0.8541975,0.12117636,0.493842065334
731,2,2,-0.495541810897 -0.19788507845 0.845742164835 -0.15345962281 0.757208978101 0.378604334159 0.532253061652 -0.13593428325 -0.425526588048 0.904157206399 -0.037773919328 1.08606470882 0.0 0.0 0.0 1.0,209 109 102 82,,0.8153852,0.072195575,0.164075672626
741,-1,-1,0.544366 0.587814 -0.598448 0.651625 0.838646 -0.365741 0.403616 0.547035 0.018374 -0.721602 -0.692065 1.393069 0.000000 0.000000 0.000000 1.000000,,images/rgb_000741.png,,,
741,0,0,0.541734 0.840549 0.001639 -0.011781 0.567618 -0.364390 -0.738262 -0.065647 -0.619948 0.400872 -0.674513 1.021932 0.000000 0.000000 0.000000 1.000000,,,1,1,1
741,6,6,-0.966861590466 0.252042463401 -0.040660318795 -0.302081656033 0.217096681319 0.727875477545 -0.650435485001 -0.0745620002736 -0.134341712963 -0.637708307795 -0.758472424236 0.997070532628 0.0 0.0 0.0 1.0,136 165 51 43,,0.9993517,0.26587263,0.605339884758
741,4,4,0.193458981529 -0.9797574375 -0.0514683021784 -0.158331695529 -0.643484093938 -0.0871101500876 -0.760486714283 -0.0689008877993 0.740609102911 0.180242019005 -0.647310567866 0.933976776923 0.0 0.0 0.0 1.0,210 153 42 67,,0.9971992,0.11312717,0.771497964859
741,5,5,0.761526384346 0.530217405786 -0.372756044279 -0.0391720985706 0.195368459306 -0.736157952955 -0.647998945531 -0.16422902028 -0.617987646359 0.420643519983 -0.664191461887 0.99701843261 0.0 0.0 0.0 1.0,270 86 69 96,,0.9908913,0.1199455,0.587654173374
741,3,3,0.144238913463 0.987962582647 0.055902335664 0.102537859016 -0.703954599416 0.0627437996624 0.707468117702 -0.189429825544 0.695444503756 -0.141397138916 0.704530901595 0.933256283749 0.0 0.0 0.0 1.0,354 62 61 102,,0.98714787,0.1875784,0.000341356440913
741,4,4,-0.827736234114 0.321694190417 0.459745119154 -0.0815466846958 -0.554130194563 -0.597538385658 -0.57955811196 -0.0416347817949 0.0882748786871 -0.734479901371 0.672864637409 0.950486150075 0.0 0.0 0.0 1.0,247 172 62 58,,0.979675,0.07435236,0.822583377361
741,12,12,0.418874948188 -0.267186126275 -0.867845234882 0.0736109053019 -0.29374116897 0.864472760188 -0.407925204597 -0.00936707310244 0.85922052084 0.425791522719 0.283622417569 0.936978729356 0.0 0.0 0.0 1.0,306 185 128 74,,0.9750958,0.086053535,0.373004078865
