frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
207,4,4,-0.823157840409 0.567804592207 -0.00301907954292 -0.22769219247 0.43164081643 0.622286227571 -0.653028373477 -0.107954506411 -0.368913777682 -0.538848583596 -0.757327424957 0.81180097336 0.0 0.0 0.0 1.0,142 115 62 87,,0.9937517,0.25294724,0.0
208,-1,-1,0.911684 -0.311003 0.268533 3.332888 -0.410370 -0.722154 0.556860 -1.430113 0.020737 -0.617877 -0.786001 1.429620 0.000000 0.000000 0.000000 1.000000,,images/rgb_000208.png,,,
208,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
208,4,4,-0.995410467871 0.0952311688661 0.00943530227092 -0.228571123577 0.0681265454184 0.774417150741 -0.62899670146 -0.107001246751 -0.067206950994 -0.625467106341 -0.777350708897 0.81225590618 0.0 0.0 0.0 1.0,141 115 63 87,,0.9973788,0.25638583,0.0
209,-1,-1,0.911823 -0.310760 0.268345 3.335838 -0.410062 -0.722259 0.556951 -1.431391 0.020736 -0.617877 -0.786002 1.429625 0.000000 0.000000 0.000000 1.000000,,images/rgb_000209.png,,,
209,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
209,4,4,-0.396069366919 0.914709528672 0.080221784731 -0.233070220289 0.682706796643 0.351779895331 -0.640439173583 -0.107080505903 -0.614036225647 -0.198890380357 -0.763807652616 0.811471886971 0.0 0.0 0.0 1.0,142 113 60 89,,0.99602735,0.26608133,0.0
210,-1,-1,0.912054 -0.310354 0.268030 3.337558 -0.409548 -0.722434 0.557101 -1.432156 0.020735 -0.617876 -0.786002 1.429627 0.000000 0.000000 0.000000 1.000000,,images/rgb_000210.png,,,
210,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
210,4,4,-0.238091488777 -0.969105225743 0.0644011211795 -0.231494914996 -0.724032071464 0.132902512353 -0.676841548446 -0.10560129439 0.647371610796 -0.207778689108 -0.733306221089 0.810994622248 0.0 0.0 0.0 1.0,141 113 62 89,,0.99461293,0.39419416,0.0
211,-1,-1,0.912139 -0.310203 0.267913 3.338356 -0.409357 -0.722499 0.557157 -1.432508 0.020735 -0.617876 -0.786002 1.429629 0.000000 0.000000 0.000000 1.000000,,images/rgb_000211.png,,,
211,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
211,4,4,-0.89445852122 0.446958963129 -0.013101110444 -0.232231308691 0.360037796739 0.702517369822 -0.613874685923 -0.10834302782 -0.26517303546 -0.553802338725 -0.789294768061 0.812747026015 0.0 0.0 0.0 1.0,139 116 63 84,,0.9946024,0.27431569,0.699753940105
212,-1,-1,0.912039 -0.308753 0.269922 3.336665 -0.409442 -0.722935 0.556526 -1.431508 0.023307 -0.618091 -0.785761 1.429035 0.000000 0.000000 0.000000 1.000000,,images/rgb_000212.png,,,
212,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
212,4,4,-0.806922990713 0.590618125107 -0.00674665497147 -0.234891047203 0.469199040654 0.634014070792 -0.61471816167 -0.107812108778 -0.358786213932 -0.499195741501 -0.788717987851 0.811947212183 0.0 0.0 0.0 1.0,139 116 61 86,,0.9972567,0.24643372,0.713927865028
213,-1,-1,0.912078 -0.308683 0.269868 3.337456 -0.409354 -0.722966 0.556552 -1.431850 0.023307 -0.618091 -0.785762 1.429038 0.000000 0.000000 0.000000 1.000000,,images/rgb_000213.png,,,
213,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
213,4,4,-0.988418876085 -0.149498016553 -0.0260474268342 -0.235002659249 -0.0979858648607 0.759821997056 -0.642704677965 -0.106882555529 0.115874482461 -0.632709155803 -0.765671096802 0.812379475762 0.0 0.0 0.0 1.0,139 118 63 87,,0.99695754,0.29429698,0.0
214,-1,-1,0.912016 -0.308792 0.269953 3.339239 -0.409492 -0.722919 0.556512 -1.432601 0.023307 -0.618091 -0.785761 1.429046 0.000000 0.000000 0.000000 1.000000,,images/rgb_000214.png,,,
214,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
214,4,4,-0.883237872208 0.46661538515 0.0464859488446 -0.23860819199 0.343237734147 0.710859618023 -0.613894503414 -0.106644704488 -0.319497603991 -0.526259143205 -0.788018143977 0.811928743179 0.0 0.0 0.0 1.0,136 117 60 87,,0.9971257,0.2985646,0.017552614212
215,-1,-1,0.912125 -0.308601 0.269805 3.341364 -0.409250 -0.723001 0.556583 -1.433521 0.023307 -0.618090 -0.785762 1.429055 0.000000 0.000000 0.000000 1.000000,,images/rgb_000215.png,,,
215,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
215,4,4,-0.273071385738 -0.960204015052 0.0586537958534 -0.239915475513 -0.727459476614 0.166216477596 -0.665713746636 -0.105312086725 0.629471785052 -0.224455634932 -0.743898474102 0.810528925559 0.0 0.0 0.0 1.0,134 117 61 87,,0.9981938,0.3594732,0.0470789149404
216,-1,-1,0.912161 -0.308536 0.269755 3.344460 -0.409169 -0.723029 0.556607 -1.434843 0.023307 -0.618090 -0.785762 1.429069 0.000000 0.000000 0.000000 1.000000,,images/rgb_000216.png,,,
216,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
216,4,4,-0.94953080185 0.306350266391 0.0673852403741 -0.243218435635 0.197995482343 0.751984810311 -0.62874210455 -0.106614383592 -0.24328798842 -0.583668021519 -0.774688708674 0.811237716645 0.0 0.0 0.0 1.0,134 117 61 86,,0.9980107,0.2600529,0.714726507664
217,-1,-1,0.912099 -0.308646 0.269840 3.346539 -0.409307 -0.722981 0.556566 -1.435720 0.023307 -0.618091 -0.785762 1.429078 0.000000 0.000000 0.000000 1.000000,,images/rgb_000217.png,,,
217,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
217,4,4,-0.999905341945 -0.0091834578539 0.0102455479331 -0.24402807745 -0.0134943651934 0.799877677153 -0.600011336309 -0.107040603741 -0.00268500626305 -0.600092797569 -0.799925887222 0.812174917467 0.0 0.0 0.0 1.0,132 118 61 85,,0.9986266,0.29156923,0.735548257828
218,-1,-1,0.912009 -0.308804 0.269962 3.345564 -0.409508 -0.722913 0.556507 -1.435293 0.023307 -0.618091 -0.785761 1.429074 0.000000 0.000000 0.000000 1.000000,,images/rgb_000218.png,,,
218,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
218,4,4,-0.496094778425 -0.867799234617 0.0285387318719 -0.247410201219 -0.65275121689 0.351081343262 -0.671310464139 -0.10581397764 0.57254329065 -0.351662307919 -0.740626627607 0.810091588597 0.0 0.0 0.0 1.0,128 114 67 93,,0.9951368,0.27677974,0.224968388677
219,-1,-1,0.911740 -0.309278 0.270329 3.348684 -0.410107 -0.722709 0.556331 -1.436586 0.023308 -0.618093 -0.785760 1.429087 0.000000 0.000000 0.000000 1.000000,,images/rgb_000219.png,,,
219,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
219,4,4,-0.787610763061 0.616160407748 0.00395447021421 -0.250691869797 0.468364153275 0.602834835299 -0.645929703046 -0.106387903361 -0.400380201606 -0.506889054207 -0.763386652285 0.81112615371 0.0 0.0 0.0 1.0,126 116 64 88,,0.99612916,0.4099841,0.0
220,-1,-1,0.911811 -0.309153 0.270232 3.347632 -0.409948 -0.722763 0.556378 -1.436147 0.023308 -0.618093 -0.785760 1.429083 0.000000 0.000000 0.000000 1.000000,,images/rgb_000220.png,,,
220,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
220,4,4,-0.981585838018 -0.191009890778 -0.00211287185633 -0.250506331422 -0.146833361638 0.761548577877 -0.631255675178 -0.106957633175 0.122185132126 -0.619321390846 -0.775571923375 0.81187737607 0.0 0.0 0.0 1.0,126 115 63 88,,0.9922087,0.26206374,0.0
221,-1,-1,0.912101 -0.308643 0.269837 3.351837 -0.409303 -0.722983 0.556567 -1.437980 0.023307 -0.618091 -0.785762 1.429101 0.000000 0.000000 0.000000 1.000000,,images/rgb_000221.png,,,
221,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
221,4,4,-0.996760876991 0.0787771312056 0.0161838715497 -0.253048575386 0.0518656153864 0.783471457998 -0.619259584054 -0.106526708017 -0.0614630949425 -0.61641433963 -0.78501952196 0.812658287429 0.0 0.0 0.0 1.0,126 115 62 87,,0.9943403,0.4030703,0.0
222,-1,-1,0.912304 -0.308285 0.269560 3.354770 -0.408851 -0.723137 0.556700 -1.439255 0.023307 -0.618089 -0.785763 1.429114 0.000000 0.000000 0.000000 1.000000,,images/rgb_000222.png,,,
222,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
222,4,4,-0.725736540395 0.687662987297 0.0206419436435 -0.254878122887 0.521980675756 0.56993005876 -0.634599009028 -0.107053825375 -0.448154714437 -0.449776993658 -0.772565859913 0.811231625715 0.0 0.0 0.0 1.0,125 114 63 88,,0.9949812,0.342303,0.0834857299924
223,-1,-1,0.912194 -0.308478 0.269710 3.356554 -0.409095 -0.723054 0.556628 -1.439998 0.023307 -0.618090 -0.785762 1.429122 0.000000 0.000000 0.000000 1.000000,,images/rgb_000223.png,,,
223,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
223,4,4,-0.887930247346 0.459977436248 0.00079623537298 -0.254982103453 0.358211229662 0.692566864474 -0.626127665238 -0.107003810012 -0.288556044456 -0.555672472213 -0.779720150331 0.811740348794 0.0 0.0 0.0 1.0,124 115 62 86,,0.9952093,0.2899021,0.124384902418
224,-1,-1,0.912264 -0.308356 0.269615 3.357455 -0.408941 -0.723106 0.556673 -1.440391 0.023307 -0.618089 -0.785763 1.429126 0.000000 0.000000 0.000000 1.000000,,images/rgb_000224.png,,,
224,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
224,4,4,-0.88109601399 0.472934858034 -0.00156018800488 -0.257676558049 0.373680896011 0.694152395303 -0.615235759731 -0.107730300297 -0.289883428445 -0.542664788015 -0.788341630108 0.809745770074 0.0 0.0 0.0 1.0,123 116 64 85,,0.9932239,0.24359217,0.055860619992
225,-1,-1,0.912232 -0.308411 0.269658 3.358463 -0.409011 -0.723082 0.556653 -1.440816 0.023307 -0.618089 -0.785763 1.429130 0.000000 0.000000 0.000000 1.000000,,images/rgb_000225.png,,,
225,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
225,4,4,-0.551439258172 0.834050138383 0.0165864767395 -0.261387664335 0.644666142095 0.438676953314 -0.626073554679 -0.106473989596 -0.52945284 -0.334548796582 -0.779587578737 0.809709270423 0.0 0.0 0.0 1.0,120 112 65 90,,0.9952997,0.35217977,0.0259435977787
226,-1,-1,0.912120 -0.308610 0.269812 3.359476 -0.409262 -0.722997 0.556579 -1.441231 0.023307 -0.618090 -0.785762 1.429135 0.000000 0.000000 0.000000 1.000000,,images/rgb_000226.png,,,
226,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
226,4,4,-0.917916783629 -0.388834601606 -0.0789710765215 -0.259159194068 -0.243395288787 0.709003850003 -0.661870284933 -0.1057555756 0.313348865849 -0.58832065515 -0.745447043723 0.809719939269 0.0 0.0 0.0 1.0,120 115 60 89,,0.9939599,0.22305942,0.140854880214
227,-1,-1,0.911956 -0.308898 0.270035 3.360508 -0.409627 -0.722873 0.556472 -1.441649 0.023308 -0.618092 -0.785761 1.429139 0.000000 0.000000 0.000000 1.000000,,images/rgb_000227.png,,,
227,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
227,4,4,-0.786335513477 -0.617769533618 -0.00610439001731 -0.262855963521 -0.436920329449 0.563070794567 -0.701464115989 -0.104897427884 0.436780363522 -0.548919013734 -0.712678630522 0.808627469699 0.0 0.0 0.0 1.0,116 114 63 86,,0.9970385,0.2533389,0.0390501208603
228,-1,-1,0.911619 -0.309490 0.270493 3.363592 -0.410375 -0.722617 0.556253 -1.442920 0.023308 -0.618094 -0.785759 1.429153 0.000000 0.000000 0.000000 1.000000,,images/rgb_000228.png,,,
228,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
228,4,4,-0.769846947516 0.638228170439 -0.000692718155921 -0.265593704282 0.495029868389 0.596431758494 -0.631834303328 -0.107117855487 -0.402841292326 -0.486758625931 -0.775103175893 0.809631434569 0.0 0.0 0.0 1.0,117 115 61 89,,0.9973586,0.30787423,0.0373391509056
229,-1,-1,0.911426 -0.309829 0.270756 3.364477 -0.410803 -0.722471 0.556127 -1.443272 0.023309 -0.618096 -0.785758 1.429156 0.000000 0.000000 0.000000 1.000000,,images/rgb_000229.png,,,
229,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
229,4,4,-0.815938927377 0.577018807426 0.0359577900849 -0.268144133034 0.417983464937 0.631736152696 -0.652839380258 -0.106652607901 -0.399416436605 -0.517647301986 -0.756642439278 0.809618882567 0.0 0.0 0.0 1.0,112 114 67 89,,0.99744874,0.3846494,0.0
230,-1,-1,0.911436 -0.309813 0.270743 3.364472 -0.410783 -0.722478 0.556133 -1.443271 0.023309 -0.618096 -0.785758 1.429156 0.000000 0.000000 0.000000 1.000000,,images/rgb_000230.png,,,
230,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
230,4,4,-0.920328869343 0.390615737572 0.0203498848908 -0.268994200992 0.299789273975 0.737838393803 -0.604748622024 -0.10567322033 -0.251239255419 -0.550466938327 -0.796156383096 0.809701404012 0.0 0.0 0.0 1.0,116 117 60 90,,0.9976151,0.30208278,0.0635234415531
231,-1,-1,0.911545 -0.309621 0.270594 3.364420 -0.410540 -0.722561 0.556204 -1.443264 0.023309 -0.618095 -0.785758 1.429156 0.000000 0.000000 0.000000 1.000000,,images/rgb_000231.png,,,
231,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
231,4,4,-0.929110001996 -0.368764906023 -0.0276956364119 -0.268965041107 -0.266570178261 0.719769499522 -0.640993141632 -0.104918172474 0.256310249995 -0.588170308366 -0.767046767873 0.808950648417 0.0 0.0 0.0 1.0,115 118 62 89,,0.99735755,0.29692215,0.0
232,-1,-1,0.911612 -0.309504 0.270504 3.364389 -0.410392 -0.722611 0.556248 -1.443259 0.023309 -0.618094 -0.785759 1.429156 0.000000 0.000000 0.000000 1.000000,,images/rgb_000232.png,,,
232,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
232,4,4,-0.982400113248 0.179463417149 -0.0517967121994 -0.269512233062 0.170919665081 0.751833380454 -0.636814758092 -0.106703576418 -0.0753424553487 -0.634459967169 -0.769275025256 0.809005230163 0.0 0.0 0.0 1.0,116 117 61 87,,0.9983033,0.2119285,0.0848294496536
233,-1,-1,0.911419 -0.309842 0.270766 3.364480 -0.410820 -0.722465 0.556122 -1.443272 0.023309 -0.618096 -0.785758 1.429156 0.000000 0.000000 0.000000 1.000000,,images/rgb_000233.png,,,
233,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
233,4,4,-0.762345624821 0.647094308023 0.00990478869642 -0.269793608528 0.506719795053 0.606350077401 -0.612841441923 -0.107462267647 -0.402571978182 -0.462178039461 -0.790143823758 0.808986011495 0.0 0.0 0.0 1.0,117 116 59 87,,0.9980052,0.2689151,0.328306227922
234,-1,-1,0.911390 -0.309894 0.270806 3.364494 -0.410885 -0.722443 0.556103 -1.443274 0.023309 -0.618096 -0.785757 1.429156 0.000000 0.000000 0.000000 1.000000,,images/rgb_000234.png,,,
234,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
234,4,4,-0.927320566257 0.373394324865 -0.0255586688926 -0.266280705369 0.311863689502 0.733142190858 -0.604353842673 -0.108227361566 -0.206924156557 -0.568400568387 -0.796305963365 0.809309478296 0.0 0.0 0.0 1.0,117 115 66 92,,0.99700874,0.31087705,0.223132222891
235,-1,-1,0.911307 -0.310039 0.270918 3.364533 -0.411069 -0.722380 0.556049 -1.443280 0.023309 -0.618097 -0.785757 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000235.png,,,
235,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
235,4,4,-0.839099166374 -0.543126912514 -0.0304260726053 -0.264957152164 -0.381796964006 0.627850076881 -0.678259064987 -0.106060360524 0.387483763875 -0.557510033868 -0.734192682386 0.808836362815 0.0 0.0 0.0 1.0,115 113 66 92,,0.99832076,0.22838596,0.131320789456
236,-1,-1,0.911267 -0.310108 0.270972 3.364552 -0.411156 -0.722350 0.556023 -1.443283 0.023309 -0.618097 -0.785757 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000236.png,,,
236,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
236,4,4,-0.52227761635 0.852731233962 0.00869103481989 -0.265501755899 0.673585057405 0.41876210573 -0.609033225075 -0.108547228241 -0.522981129584 -0.312230269882 -0.793097091577 0.80983326274 0.0 0.0 0.0 1.0,116 113 66 89,,0.99642783,0.36315468,0.210094198585
237,-1,-1,0.911316 -0.310023 0.270906 3.364529 -0.411049 -0.722387 0.556054 -1.443279 0.023309 -0.618097 -0.785757 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000237.png,,,
237,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
237,4,4,-0.938887222516 0.344207950295 -0.00341618925267 -0.262708062251 0.273881000732 0.74097285653 -0.613146331086 -0.108314000957 -0.208518538345 -0.57661088512 -0.789961965114 0.809916710955 0.0 0.0 0.0 1.0,119 117 65 89,,0.9970463,0.3185114,0.12366411835
238,-1,-1,0.911123 -0.310361 0.271168 3.364620 -0.411476 -0.722240 0.555928 -1.443292 0.023310 -0.618098 -0.785756 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000238.png,,,
238,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
238,4,4,-0.962987260947 0.257176464545 -0.0807205137368 -0.262024355844 0.246707954172 0.720303971772 -0.648303457956 -0.107695742475 -0.108585084621 -0.644222364043 -0.757091028255 0.808980949995 0.0 0.0 0.0 1.0,117 112 69 98,,0.9954579,0.23672426,0.0
239,-1,-1,0.911033 -0.310519 0.271290 3.364662 -0.411675 -0.722172 0.555870 -1.443299 0.023310 -0.618099 -0.785755 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000239.png,,,
239,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
239,4,4,-0.988046351028 0.153582166942 -0.0133013614959 -0.262410093156 0.127669386668 0.766866191393 -0.628980740728 -0.107208353116 -0.0863998606951 -0.623160302407 -0.777307083189 0.810226587864 0.0 0.0 0.0 1.0,120 116 64 89,,0.9961176,0.3117618,0.0
240,-1,-1,0.911082 -0.310433 0.271224 3.364639 -0.411568 -0.722209 0.555902 -1.443295 0.023310 -0.618098 -0.785756 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000240.png,,,
240,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
240,4,4,-0.570935268374 0.820722324112 0.0211609553393 -0.265270172794 0.634713603448 0.457593456779 -0.622693239012 -0.107201143337 -0.520741357034 -0.342086385314 -0.782179866819 0.809449437188 0.0 0.0 0.0 1.0,116 113 65 88,,0.99610585,0.29980472,0.151655942202
241,-1,-1,0.911032 -0.310520 0.271291 3.364663 -0.411678 -0.722171 0.555869 -1.443299 0.023310 -0.618099 -0.785755 1.429157 0.000000 0.000000 0.000000 1.000000,,images/rgb_000241.png,,,
241,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
241,4,4,-0.917735508636 0.396514867985 -0.0231839525621 -0.26509561187 0.325813090349 0.718142405812 -0.614912445095 -0.106968920057 -0.22717254752 -0.571880620796 -0.788254520578 0.810372357113 0.0 0.0 0.0 1.0,115 114 65 92,,0.9977908,0.3030113,0.0596657879651
242,-1,-1,0.911308 -0.311226 0.269547 3.365951 -0.411228 -0.720191 0.558764 -1.445663 0.020223 -0.620052 -0.784301 1.427773 0.000000 0.000000 0.000000 1.000000,,images/rgb_000242.png,,,
242,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
242,4,4,-0.639966965998 0.767672942432 0.0334744064755 -0.268002868073 0.583301279453 0.513701893228 -0.629181994564 -0.106872333295 -0.500201859073 -0.383130027995 -0.776536851558 0.809767439552 0.0 0.0 0.0 1.0,114 114 67 89,,0.9978879,0.4411251,0.107597403228
243,-1,-1,0.910917 -0.311912 0.270078 3.366136 -0.412095 -0.719893 0.558509 -1.445690 0.020222 -0.620052 -0.784300 1.427773 0.000000 0.000000 0.000000 1.000000,,images/rgb_000243.png,,,
243,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
243,4,4,-0.822122070933 0.569259396573 0.00768374249654 -0.267407428908 0.444964496297 0.650917987166 -0.615071029247 -0.10666647478 -0.355136449159 -0.502244475726 -0.788434264274 0.809705814231 0.0 0.0 0.0 1.0,118 116 64 91,,0.998185,0.3277045,0.201934635639
244,-1,-1,0.910885 -0.311968 0.270121 3.366424 -0.412166 -0.719869 0.558488 -1.445810 0.020222 -0.620052 -0.784300 1.427774 0.000000 0.000000 0.000000 1.000000,,images/rgb_000244.png,,,
244,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
244,4,4,-0.965379057413 -0.260780495755 -0.0060670043007 -0.265788779929 -0.201086683318 0.758811831682 -0.619490718164 -0.105486220922 0.166154811245 -0.596823371805 -0.784980535789 0.810071268212 0.0 0.0 0.0 1.0,119 119 65 88,,0.9978618,0.24880666,0.0360164009035
245,-1,-1,0.910905 -0.311932 0.270093 3.366415 -0.412120 -0.719885 0.558501 -1.445808 0.020222 -0.620052 -0.784300 1.427774 0.000000 0.000000 0.000000 1.000000,,images/rgb_000245.png,,,
245,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
245,4,4,-0.803734507908 0.594514261312 0.0237409750173 -0.266802977089 0.457778281064 0.64338162406 -0.613595250314 -0.106435776118 -0.380065634048 -0.482299573832 -0.789263729622 0.809768019633 0.0 0.0 0.0 1.0,114 114 66 91,,0.9983424,0.41451132,0.157695576549
246,-1,-1,0.910773 -0.312164 0.270273 3.366477 -0.412414 -0.719784 0.558415 -1.445817 0.020221 -0.620053 -0.784300 1.427774 0.000000 0.000000 0.000000 1.000000,,images/rgb_000246.png,,,
246,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
